CHEMBL346512	7.3	1	N#CCCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1
CHEMBL139089	8.31	1	O=C1CC2(CCCC2)CC(=O)N1CCCCNC1CCc2c(F)cccc2C1
CHEMBL138998	9.6	1	CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1CCc2c(F)cccc2C1
CHEMBL345087	6.7	1	CCCN(C(C)C)C1CCc2c(F)cccc2C1
CHEMBL138792	6.82	1	NC1CCc2c(F)cccc2C1
CHEMBL156816	6.12	1	O=C(NCCCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1)c1ccccc1
CHEMBL157035	8.45	1	C#CCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1
CHEMBL156689	8.95	1	CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1
CHEMBL65847	7.62	1	CCCN(Cc1ccccc1)C1CCc2c(F)cccc2C1
CHEMBL157036	8.65	1	CCCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1
CHEMBL141510	8.36	1	CCCCN(CCC)C1CCc2c(F)cccc2C1
CHEMBL141511	6.8	1	CCCCNC1CCc2c(F)cccc2C1
CHEMBL315864	7.25	1	Oc1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1
CHEMBL330108	6.23	1	O=C1Cc2c(ccc(Cl)c2N2CCN(Cc3ccccc3)CC2)N1
CHEMBL314952	8.27	1	O=C1Cc2c(cccc2N2CCN(Cc3ccccc3)CC2)N1
CHEMBL88837	6.06	1	c1ccc(CN2CCN(c3cccc4[nH]cnc34)CC2)cc1
CHEMBL88365	7.54	1	Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1
CHEMBL328051	7.45	1	c1ccc(CN2CCN(c3cccc4[nH]ccc34)CC2)cc1
CHEMBL90476	7.25	1	Brc1ccc(N2CCN(Cc3ccccc3)CC2)c2cc[nH]c12
CHEMBL88289	7.83	1	FC(F)(F)c1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1
CHEMBL311539	7.02	1	Clc1ccc2[nH]ccc2c1N1CCN(Cc2ccccc2)CC1
CHEMBL286252	9.09	1	CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC
CHEMBL26	8.1	1	CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
CHEMBL86	7.57	1	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
CHEMBL104453	6.11	1	c1ccc(CN2CCC(n3cccc3-c3cnco3)CC2)cc1
CHEMBL160998	7.6	1	N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cc4ccccc4[nH]3)CC1)C2
CHEMBL161916	8.1	1	COc1ccc2c(c1)CN(CCC1CCC(NC(=O)C=Cc3ccc(F)cc3)CC1)C2
CHEMBL161853	8.0	1	COc1cccc(C=CC(=O)NC2CCC(CCN3Cc4ccc(C#N)cc4C3)CC2)c1
CHEMBL161126	8.0	1	O=C(C=Cc1ccc(F)cc1)NC1CCC(CCN2Cc3ccc(C(F)(F)F)cc3C2)CC1
CHEMBL162193	7.9	1	N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)C=Cc3ccc(F)cc3)CC1)C2
CHEMBL351722	7.2	1	N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2
CHEMBL158627	8.3	1	CS(=O)(=O)Oc1ccc2c(c1)CN(CCC1CCC(NC(=O)C=Cc3ccc(F)cc3)CC1)C2
CHEMBL351300	8.5	1	O=C(C=Cc1ccc(F)cc1)NC1CCC(CCN2Cc3ccc(Br)cc3C2)CC1
CHEMBL57219	8.8	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(cccc2OS(=O)(=O)C(F)(F)F)C1
CHEMBL291801	8.9	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(cccc2OS(C)(=O)=O)C1
CHEMBL51977	8.8	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(Cl)cccc2C1
CHEMBL416508	9.3	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(C#N)cccc2C1
CHEMBL59642	8.6	1	CN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(O)cccc2C1
CHEMBL61444	8.6	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(cccc2OCC2CC2)C1
CHEMBL294747	9.5	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1
CHEMBL61717	9.1	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(cccc2OC)C1
CHEMBL59554	7.9	1	COc1cccc2c1CCC(N(C)CCCCNC(=O)c1ccc(-c3ccccc3)cc1)C2
CHEMBL59960	8.4	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(cccc2C(N)=O)C1
CHEMBL60038	8.9	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(Br)cccc2C1
CHEMBL60713	8.8	1	CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2ccccc2C1
CHEMBL169323	8.0	1	CCCN1CCOC2c3cc4c(cc3CCC21)CCO4
CHEMBL170976	7.6	1	CCCN1CCCC2c3cc4c(cc3CCC21)CCO4
CHEMBL171825	6.7	1	c1c2c(cc3c1CCC1NCCOC31)OCC2
CHEMBL169322	6.9	1	CC(C)CN1CCOC2c3cc4c(cc3CCC21)CCO4
CHEMBL171826	7.1	1	CN1CCOC2c3cc4c(cc3CCC21)CCO4
CHEMBL170923	6.3	1	CCCN1CCOC2c3cc4c(cc3OCC21)CCO4
CHEMBL171672	7.2	1	c1c2c(cc3c1CCC1C3OCCN1CC1CC1)OCC2
CHEMBL107492	6.6	1	CCCN1CCCC(c2cccc(C#N)c2)C1
CHEMBL278751	8.4	1	CCCN(CCC)C1CCc2c(OC)cccc2C1C
CHEMBL90359	7.17	1	CCCN1CCCC(c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1
CHEMBL184993	9.07	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3s2)CC1
CHEMBL183871	8.35	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(I)ccc2s1
CHEMBL182652	8.62	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(I)s2)CC1
CHEMBL362101	8.85	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)s1
